Error,GT,Prediction
5.786396026611325,24.999999999999996,19.213604
4.438531875610352,25.0,20.561468
3.715431213378899,24.999999999999993,21.284569
4.0231418609619105,24.999999999999996,20.976858
4.138566970825199,25.000000000000004,20.861433
4.041849136352539,25.0,20.95815
3.5596580505371165,25.000000000000007,21.440342
3.2417793273925817,25.000000000000004,21.75822
3.4389801025390625,25.0,21.56102
3.30014801025391,25.000000000000004,21.699852
3.577047348022461,25.0,21.422953
4.236392974853519,26.000000000000004,21.763607
3.6432628631591832,26.000000000000004,22.356737
3.235942840576179,26.000000000000007,22.764057
2.5897655487060547,26.0,23.410234
2.711381912231449,26.000000000000004,23.288618
1.7875804901123082,26.000000000000004,24.21242
2.192485809326172,26.0,23.807514
2.8918342590332067,26.000000000000004,23.108166
1.0524063110351527,24.999999999999996,23.947594
1.9845046997070241,24.999999999999993,23.015495
2.8730964660644602,25.000000000000007,22.126904
2.504203796386715,24.999999999999996,22.495796
1.9834632873535156,24.0,22.016537
1.5658493041992152,23.999999999999996,22.43415
2.7365760803222656,24.0,21.263424
3.739528656005856,23.999999999999996,20.260471
6.324001312255863,25.000000000000004,18.675999
5.945674896240238,25.000000000000004,19.054325
4.544589996337891,24.0,19.45541
3.669143676757816,23.000000000000004,19.330856
3.4574108123779297,23.0,19.54259
3.578731536865231,22.999999999999996,19.421268
3.2893676757812464,22.999999999999996,19.710632
2.5130577087402273,22.999999999999993,20.486942
2.428102493286133,23.0,20.571898
2.737266540527351,23.000000000000007,20.262733
2.487606048583981,21.999999999999996,19.512394
0.9294548034668004,22.000000000000004,21.070545
0.0889053344726527,21.999999999999996,21.911095
0.9083576202392614,20.000000000000004,19.091642
0.9083576202392578,20.0,19.091642
0.9083576202392578,20.0,19.091642
0.5619487762451207,20.000000000000004,19.438051
0.13037300109862926,19.999999999999996,19.869627
0.7586688995361328,20.0,19.241331
0.47863960266113637,20.000000000000004,19.52136
1.1174774169921875,20.0,18.882523
1.3079109191894531,20.0,18.69209
1.73150634765625,20.0,18.268494
1.227609634399414,20.0,18.77239
1.8040904998779332,20.000000000000004,18.19591
1.961629867553711,20.0,18.03837
2.1163406372070312,20.0,17.88366
2.1747703552246094,20.0,17.82523
1.8263435363769531,20.0,18.173656
2.7949485778808594,20.0,17.205051
2.691875457763672,20.0,17.308125
2.017061233520508,20.0,17.982939
1.1662006378173793,19.999999999999996,18.8338
0.7024307250976562,20.0,19.29757
1.4370231628418004,20.000000000000004,18.562977
1.2399253845214844,20.0,18.760075
2.643764495849606,19.999999999999996,17.356236
3.3602542877197337,20.000000000000007,16.639746
2.819896697998047,20.0,17.180103
2.158330917358395,19.999999999999996,17.84167
3.9209842681884766,21.0,17.079016
2.860954284667965,20.999999999999996,18.139046
3.007526397705078,21.0,17.992474
1.1640396118164062,20.0,18.83596
2.622705459594723,20.999999999999996,18.377295
1.8413867950439453,21.0,19.158613
2.2234783172607386,20.999999999999996,18.776522
1.889705657958988,21.000000000000004,19.110294
1.0815658569335902,20.999999999999996,19.918434
0.29042053222656605,21.000000000000004,20.70958
0.31065559387207387,21.000000000000004,20.689344
0.6364765167236328,22.0,21.363523
2.0736427307128906,22.0,19.926357
1.3189430236816477,22.000000000000007,20.681057
3.1765289306640625,23.0,19.823471
3.4789581298828125,23.0,19.521042
3.508047103881836,23.0,19.491953
3.920055389404297,23.0,19.079945
3.0520210266113317,23.000000000000004,19.947979
2.5613708496093786,23.000000000000004,20.43863
2.641036987304684,22.999999999999996,20.358963
4.02980995178223,24.000000000000004,19.97019
3.094884872436527,24.000000000000004,20.905115
3.4059524536132812,24.0,20.594048
3.9751472473144567,24.000000000000004,20.024853
3.608489990234375,24.0,20.39151
3.669826507568356,23.999999999999996,20.330173
2.4489002227783203,24.0,21.5511
2.1657333374023438,24.0,21.834267
1.7439117431640625,24.0,22.256088
0.801788330078125,24.0,23.198212
1.6728935241699254,24.000000000000004,22.327106
2.018474578857422,24.0,21.981525
2.0628509521484375,24.0,21.93715
1.546426773071289,24.0,22.453573
1.057418823242184,23.999999999999996,22.942581
2.3934803009033168,23.999999999999996,21.60652
2.2212963104248047,24.0,21.778704
2.0703601837158203,24.0,21.92964
3.6984615325927734,24.0,20.301538
3.8293113708496094,24.0,20.170689
3.3785781860351562,24.0,20.621422
2.813327789306637,23.999999999999996,21.186672
3.3732872009277344,24.0,20.626713
3.853761672973633,24.0,20.146238
1.7105426788330078,23.0,21.289457
2.6095314025878906,23.0,20.390469
2.528970718383789,23.0,20.47103
3.383838653564453,23.0,19.616161
3.3257274627685582,23.000000000000004,19.674273
1.6564598083496094,22.0,20.34354
1.336629867553711,22.0,20.66337
1.9023208618164062,22.0,20.09768
1.3652992248535156,22.0,20.6347
1.8826103210449219,22.0,20.11739
2.303722381591797,22.0,19.696278
2.910449981689453,23.0,20.08955
2.2494659423828196,23.000000000000007,20.750534
2.5321941375732457,23.000000000000004,20.467806
2.4180755615234375,23.0,20.581924
1.527313232421875,22.0,20.472687
1.6551742553710938,22.0,20.344826
1.4663162231445348,22.000000000000004,20.533684
1.1350498199462962,22.000000000000007,20.86495
0.041324615478515625,21.0,20.958675
0.4172134399414098,20.999999999999996,21.417213
0.8675270080566442,21.000000000000004,20.132473
0.9885921478271484,21.0,20.011408
2.2245941162109375,21.0,18.775406
1.830612182617184,20.999999999999996,19.169388
1.3965187072753906,21.0,19.603481
1.0144767761230469,21.0,19.985523
0.7104663848876953,21.0,20.289534
1.0295448303222692,21.000000000000004,19.970455
0.9803829193115234,21.0,20.019617
1.5775299072265625,21.0,19.42247
2.0811901092529332,21.000000000000004,18.91881
3.0598678588867223,21.000000000000004,17.940132
2.4925994873046875,21.0,18.5074
1.6176204681396484,21.0,19.38238
2.5934143066406286,21.000000000000004,18.406586
2.070110321044922,21.0,18.92989
2.4411849975585938,21.0,18.558815
1.795806884765632,21.000000000000007,19.204193
1.509765625,21.0,19.490234
1.5528068542480433,20.999999999999996,19.447193
2.10247802734375,21.0,18.897522
2.557342529296875,21.0,18.442657
2.9094429016113246,20.999999999999996,18.090557
2.7721920013427734,21.0,18.227808
2.1915283203125,21.0,18.808472
3.1546211242675746,20.999999999999996,17.845379
2.8960247039794957,21.000000000000004,18.103975
2.13820838928223,21.000000000000004,18.861792
2.037057876586914,21.0,18.962942
2.337766647338867,21.0,18.662233
1.5831642150878942,21.000000000000004,19.416836
1.236104965209961,21.0,19.763895
1.154117584228512,20.999999999999996,19.845882
0.4820442199707031,21.0,20.517956
0.8148136138916016,21.0,20.185186
0.3747844696044922,21.0,20.625216
1.420232772827152,21.000000000000004,19.579767
1.6364612579345703,21.0,19.363539
1.0568981170654332,21.000000000000004,19.943102
0.9855480194091797,21.0,20.014452
1.030832290649414,21.0,19.969168
1.7840728759765625,21.0,19.215927
1.7900505065917969,21.0,19.20995
2.8304557800293004,22.000000000000004,19.169544
2.503688812255863,22.000000000000004,19.496311
1.58929634094239,22.000000000000007,20.410704
1.8403244018554759,22.000000000000007,20.159676
1.9484024047851562,22.0,20.051598
1.757823944091804,22.000000000000007,20.242176
3.66058349609375,22.0,18.339417
4.203716278076172,22.0,17.796284
4.092365264892575,21.999999999999996,17.907635
4.566593170166016,22.0,17.433407
4.527862548828132,22.000000000000007,17.472137
5.452411651611325,21.999999999999996,16.547588
4.906963348388668,21.999999999999996,17.093037
5.016674041748047,22.0,16.983326
0.06089591979979758,28.999999999999993,28.939104
0.06089591979980824,29.000000000000004,28.939104
0.06089591979981179,29.000000000000007,28.939104
0.1633625030517578,29.0,28.836637
1.239633560180664,29.0,30.239634
0.7514533996582031,29.0,29.751453
0.7544345855712891,29.0,28.245565
1.7742042541503906,29.0,27.225796
2.977771759033203,29.0,26.022228
3.5375289916992223,29.000000000000004,25.462471
3.125009536743164,29.0,25.87499
3.5842437744140696,29.000000000000007,25.415756
3.8229808807373047,29.0,25.17702
3.3700981140136754,29.000000000000004,25.629902
2.827383041381836,29.0,26.172617
2.833095550537106,28.999999999999996,26.166904
2.6981582641601634,29.000000000000007,26.301842
2.6758060455322266,29.0,26.324194
3.3344478607177805,29.000000000000007,25.665552
3.019119262695316,28.000000000000004,24.98088
3.2081165313720703,28.0,24.791883
3.0278625488281286,28.000000000000004,24.972137
2.227508544921875,28.0,25.772491
2.0692253112793004,28.000000000000004,25.930775
2.060649871826172,28.0,25.93935
1.0045948028564524,28.000000000000007,26.995405
0.9337539672851562,28.0,27.066246
1.0837478637695312,28.0,26.916252
0.48423576354980824,28.000000000000004,27.515764
0.9000816345214844,29.0,28.099918
0.8247795104980469,29.0,28.17522
1.7915935516357422,29.0,27.208406
2.1611976623535156,29.0,26.838802
1.0988540649414062,29.0,27.901146
0.6960487365722621,28.999999999999996,28.303951
1.5618610382080043,28.999999999999996,27.438139
1.2700653076171946,29.000000000000007,27.729935
1.0575866699218714,28.999999999999996,27.942413
1.6998996734619105,28.999999999999996,27.3001
2.0169029235839844,29.0,26.983097
3.167118072509769,29.000000000000004,25.832882
3.721691131591797,29.0,25.278309
3.784564971923828,29.0,25.215435
4.219966888427731,28.999999999999996,24.780033
4.072610855102543,29.000000000000004,24.92739
3.8427810668945277,28.999999999999996,25.157219
3.1629199981689453,29.0,25.83708
2.301029205322269,30.000000000000004,27.69897
1.265323638916012,29.999999999999996,28.734676
2.1102027893066406,30.0,27.889797
1.1165294647216797,30.0,28.88347
0.010540008544925428,30.000000000000004,29.98946
1.1589622497558558,29.999999999999996,28.841038
0.26620483398437855,30.000000000000004,29.733795
0.9968700408935547,30.0,29.00313
1.6887168884277308,29.999999999999996,28.311283
2.082565307617184,29.999999999999996,27.917435
2.6894111633300746,29.999999999999996,27.310589
2.946487426757809,29.999999999999996,27.053513
3.011884689331062,30.000000000000007,26.988115
3.963750839233402,30.000000000000004,26.03625
3.8315315246582067,30.000000000000004,26.168468
4.494207382202141,29.999999999999993,25.505793
3.636976242065426,29.999999999999996,26.363024
4.338029861450195,30.0,25.66197
4.060745239257816,30.000000000000004,25.939255
4.12855529785157,30.000000000000007,25.871445
4.415931701660163,30.000000000000007,25.584068
3.483257293701179,30.000000000000007,26.516743
3.092926025390632,30.000000000000007,26.907074
2.944808959960941,30.000000000000004,27.055191
1.3047676086425746,28.999999999999996,27.695232
1.2369461059570384,29.000000000000007,27.763054
2.1277160644531214,28.999999999999996,26.872284
2.182708740234382,29.000000000000007,26.817291
1.820898056030277,29.000000000000004,27.179102
2.6562194824218786,29.000000000000004,26.34378
3.506031036376953,29.0,25.493969
3.7380733489990163,28.999999999999993,25.261927
3.0494327545166016,29.0,25.950567
2.0195922851562464,28.999999999999996,26.980408
1.6758270263671875,28.0,26.324173
2.6768913269043004,28.000000000000004,25.323109
2.464992523193363,28.000000000000004,25.535007
2.9601173400878906,28.0,25.039883
3.9008731842041016,28.0,24.099127
4.86856651306152,27.999999999999996,23.131433
5.180782318115238,28.000000000000004,22.819218
4.795598983764648,28.0,23.204401
4.953149795532227,28.0,23.04685
2.5143661499023438,27.0,24.485634
3.5978050231933594,27.0,23.402195
4.421558380126953,27.0,22.578442
4.314647674560547,27.0,22.685352
3.30218505859375,27.0,23.697815
3.223213195800785,27.000000000000004,23.776787
3.77539253234864,27.000000000000007,23.224607
3.989385604858402,27.000000000000004,23.010614
3.1789283752441477,27.000000000000007,23.821072
3.259780883789066,27.000000000000004,23.74022
1.8309402465820277,25.999999999999996,24.16906
2.7819824218749964,25.999999999999996,23.218018
2.372976303100586,26.0,23.627024
2.9556026458740234,26.0,23.044397
3.54348182678223,27.000000000000004,23.456518
3.023038864135742,27.0,23.976961
2.353109359741218,27.000000000000007,24.64689
2.682565689086914,27.0,24.317434
3.598087310791019,27.000000000000004,23.401913
2.452367782592777,26.000000000000004,23.547632
3.109037399291992,26.0,22.890963
3.755931854248047,27.0,23.244068
3.9062767028808594,27.0,23.093723
4.367666244506843,27.000000000000007,22.632334
4.718818664550785,27.000000000000004,22.281181
3.746223449707035,27.000000000000004,23.253777
3.663150787353512,26.999999999999996,23.33685
3.864822387695302,26.99999999999999,23.135178
4.390407562255856,26.999999999999996,22.609592
5.415920257568359,27.0,21.58408
5.522144317626953,27.0,21.477856
4.994493484497067,26.999999999999996,22.005507
5.381135940551758,27.0,21.618864
4.782566070556637,26.999999999999996,22.217434
5.229087829589847,27.000000000000004,21.770912
3.9602928161621094,26.0,22.039707
5.062038421630863,26.000000000000004,20.937962
5.017351150512699,26.000000000000004,20.982649
5.495410919189453,26.0,20.50459
5.757865905761722,26.000000000000004,20.242134
5.188116073608391,25.999999999999993,20.811884
4.930328369140618,25.999999999999993,21.069672
4.564300537109382,26.000000000000007,21.4357
5.09715652465821,26.000000000000007,20.902843
4.967082977294918,25.999999999999996,21.032917
4.936470031738281,25.0,20.06353
4.014675140380859,25.0,20.985325
3.9117698669433594,25.0,21.08823
3.656667709350593,25.000000000000007,21.343332
1.7452583312988246,23.999999999999996,22.254742
1.5211906433105504,24.000000000000004,22.47881
1.667362213134762,23.999999999999996,22.332638
1.0244674682617223,24.000000000000004,22.975533
0.021984100341796875,24.0,24.021984
0.13828277587890625,24.0,23.861717
0.6087913513183594,24.0,23.391209
0.18793106079101207,23.000000000000004,23.187931
0.1983203887939453,23.0,23.19832
0.5845909118652344,23.0,22.41541
0.6869335174560547,23.0,22.313066
2.646395683288574,17.0,14.353604
2.646395683288574,17.0,14.353604
2.6463956832885707,16.999999999999996,14.353604
2.295866012573242,17.0,14.704134
2.9809141159057617,17.0,14.019086
2.563675880432129,17.0,14.436324
2.1231584548950195,17.0,14.876842
2.8346385955810547,17.0,14.165361
1.4602527618408203,16.0,14.539747
1.8016719818115234,16.0,14.198328
1.5844392776489293,15.000000000000004,13.415561
1.4670677185058594,15.0,13.532932
2.7297039031982404,14.999999999999998,12.270296
3.524225234985348,14.999999999999996,11.475775
3.674852371215822,15.000000000000002,11.325148
3.7843027114868164,15.0,11.215697
3.854109764099123,15.000000000000002,11.14589
2.915548324584961,15.0,12.084452
1.9898395538330078,15.0,13.01016
2.9619073867797834,14.999999999999998,12.038093
2.9502258300781232,14.999999999999998,12.049774
2.2624588012695277,14.999999999999996,12.737541
1.983698844909668,15.0,13.016301
1.1303825378417969,15.0,13.869617
0.7108879089355451,14.999999999999998,14.289112
1.3784160614013672,15.0,13.621584
1.7332859039306658,15.000000000000002,13.266714
1.800766944885254,15.0,13.199233
2.133347511291502,14.999999999999998,12.8666525
1.4970312118530238,14.999999999999996,13.502969
1.7206783294677717,14.999999999999998,13.279322
1.6369295120239276,15.000000000000002,13.3630705
1.6082820892333984,15.0,13.391718
1.594482421875,15.0,13.405518
1.9825820922851562,15.0,13.017418
2.123854637145998,15.000000000000002,12.876145
1.4905815124511737,15.000000000000002,13.5094185
2.7576332092285156,16.0,13.242367
3.3373470306396484,16.0,12.662653
2.446943283081053,15.999999999999998,13.553057
2.2350921630859375,16.0,13.764908
1.4282512664794922,16.0,14.571749
1.9056406021118146,15.999999999999998,14.094359
0.45492362976074396,15.000000000000002,14.545076
0.2260112762451154,14.999999999999998,14.773989
0.21002197265624822,14.999999999999998,14.789978
0.19598197937012074,14.999999999999996,15.195982
0.35715675354003906,16.0,16.357157
0.1396036148071289,16.0,15.860396
0.46532249450683594,16.0,16.465322
0.6840496063232422,16.0,16.68405
0.544937133789066,17.000000000000004,16.455063
0.22658157348633168,17.000000000000004,16.773418
0.05696296691895242,17.000000000000007,16.943037
0.3457927703857422,17.0,16.654207
1.1787014007568324,16.999999999999996,15.821299
1.4509391784667969,17.0,15.549061
1.074642181396488,17.000000000000004,15.925358
0.868637084960941,17.000000000000004,16.131363
1.5998296737670934,17.000000000000004,15.40017
1.0393018722534144,16.999999999999996,15.960698
1.2551393508911133,17.0,15.744861
1.7142992019653356,17.000000000000004,15.285701
1.4123363494873082,17.000000000000004,15.587664
1.3499879837036168,17.000000000000004,15.650012
0.7680854797363281,17.0,16.231915
0.6017513275146449,16.999999999999996,16.398249
1.029428482055664,17.0,15.9705715
2.093330383300785,17.000000000000004,14.90667
1.5229482650756836,17.0,15.477052
2.114898681640625,17.0,14.885101
1.9902267456054652,16.999999999999996,15.009773
1.9316024780273402,16.999999999999996,15.0683975
1.324441909790039,17.0,15.675558
0.8972434997558594,17.0,16.102757
0.8954429626464844,17.0,16.104557
0.2820396423339879,17.000000000000004,16.71796
0.27311134338378906,17.0,16.726889
2.442228317260742,18.0,15.557772
1.826711654663093,18.000000000000007,16.173288
1.6641006469726562,18.0,16.3359
1.653493881225586,18.0,16.346506
1.349349975585941,18.000000000000004,16.65065
0.5476570129394567,17.000000000000004,16.452343
2.16701602935791,18.0,15.832984
1.4249591827392543,17.999999999999996,16.57504
1.5135822296142543,17.999999999999996,16.486418
0.9088096618652379,18.000000000000004,17.09119
1.5621051788330114,18.000000000000004,16.437895
1.5854358673095703,18.0,16.414564
0.8501987457275391,18.0,17.149801
0.6769485473632812,18.0,17.323051
0.7719287872314453,18.0,17.228071
1.326568603515625,18.0,16.673431
1.2361354827880895,18.000000000000004,16.763865
0.7440242767333984,18.0,17.255976
0.21136856079101562,18.0,18.211369
0.039493560791015625,18.0,18.039494
0.2869033813476527,18.000000000000004,18.286903
1.8836650848388707,19.000000000000004,17.116335
2.031187057495117,19.0,16.968813
1.5679988861083984,19.0,17.432001
2.1523380279541016,19.0,16.847662
2.7567825317382812,19.0,16.243217
1.707672119140625,19.0,17.292328
1.2623424530029297,19.0,17.737658
1.7301292419433594,19.0,17.26987
1.9710006713867152,18.999999999999996,17.029
1.6337604522705114,19.000000000000004,17.36624
2.8647155761718786,20.000000000000004,17.135284
2.5803451538085973,20.000000000000004,17.419655
3.0216903686523438,20.0,16.97831
2.869276046752937,20.000000000000007,17.130724
1.66888427734375,20.0,18.331116
2.5106201171874964,19.999999999999996,17.48938
2.3420181274414027,19.999999999999996,17.657982
2.4430179595947266,20.0,17.556982
1.3131160736083949,19.999999999999996,18.686884
1.1975555419921946,20.000000000000007,18.802444
1.3363513946533168,19.999999999999996,18.663649
0.9719104766845703,20.0,19.02809
1.1818790435791087,21.000000000000007,19.818121
0.006137847900394178,20.999999999999996,21.006138
0.595800399780277,20.999999999999996,21.5958
0.36401176452636363,20.999999999999996,20.635988
0.752700805664059,20.999999999999996,20.2473
0.8047714233398473,21.000000000000004,20.195229
1.1409816741943395,21.000000000000004,19.859018
0.7902259826660121,20.999999999999996,20.209774
0.8985939025878871,20.999999999999996,20.101406
0.1206207275390625,21.0,20.87938
0.34724617004394176,20.999999999999996,20.652754
1.1239738464355433,20.999999999999996,19.876026
2.052766799926758,21.0,18.947233
2.4530735015869105,20.999999999999996,18.546926
1.0609378814697301,21.000000000000004,19.939062
1.5355491638183594,21.0,19.46445
1.0224800109863317,21.000000000000004,19.97752
0.4034309387207031,21.0,20.59657
0.6713085174560582,21.000000000000004,20.328691
0.9102745056152379,21.000000000000004,20.089725
1.0229492187500036,21.000000000000004,19.97705
2.227787017822269,22.000000000000004,19.772213
2.768009185791019,22.000000000000004,19.23199
2.7020244598388707,22.000000000000004,19.297976
3.3409366607666016,23.0,19.659063
2.8209095001220774,23.000000000000007,20.17909
3.103530883789066,23.000000000000004,19.89647
3.376960754394535,23.000000000000004,19.62304
2.879392623901367,23.0,20.120607
0.4059238433837855,17.000000000000004,17.405924
0.40592384338378906,17.0,17.405924
0.40592384338378906,17.0,17.405924
0.5173549652099645,16.999999999999996,17.517355
0.10400390625000355,17.000000000000004,16.895996
0.7926368713378906,17.0,16.207363
0.4685382843017578,17.0,16.531462
0.20191383361816406,17.0,16.798086
0.7751522064208984,17.0,16.224848
1.257111549377445,17.000000000000004,15.742888
0.9517593383789027,16.999999999999996,16.04824
0.4976539611816406,17.0,16.502346
0.12238502502441406,17.0,17.122385
0.9567050933837962,18.000000000000007,17.043295
1.0503807067871094,18.0,16.94962
0.325281143188473,17.999999999999996,17.674719
0.048803329467769885,18.000000000000004,18.048803
0.25725364685058594,18.0,17.742746
0.6413040161132777,17.999999999999996,17.358696
0.22109603881835582,17.999999999999996,17.778904
0.9934959411621094,19.0,18.006504
1.7777900695800817,19.000000000000004,17.22221
0.9630775451660085,18.999999999999993,18.036922
1.3057785034179688,19.0,17.694221
1.5732173919677699,18.999999999999996,17.426783
1.9865875244140625,19.0,17.013412
0.8740863800048864,19.000000000000004,18.125914
1.7687702178955114,20.000000000000004,18.23123
3.1807327270507812,20.0,16.819267
3.792163848876953,20.0,16.207836
2.4478015899658203,20.0,17.552198
2.4686203002929688,20.0,17.53138
1.9791545867919922,20.0,18.020845
1.8553428649902308,19.999999999999996,18.144657
2.8002586364746094,21.0,18.199741
2.981443405151367,21.0,18.018557
2.072555541992191,20.000000000000004,17.927444
2.3369884490966797,20.0,17.663012
1.105983734130863,19.000000000000004,17.894016
0.7804889678955078,19.0,18.219511
0.2905750274658203,19.0,18.709425
0.5229148864746129,19.000000000000004,18.477085
1.2803993225097692,19.000000000000004,17.7196
1.9714336395263672,19.0,17.028566
2.5450019836425817,19.000000000000004,16.454998
2.3280754089355433,18.999999999999996,16.671925
1.5712013244628942,19.000000000000004,17.428799
1.098850250244137,18.999999999999996,17.90115
0.5318279266357457,19.000000000000004,18.468172
0.5263233184814453,19.0,19.526323
0.083282470703125,19.0,19.083282
0.15757560729980824,19.000000000000004,18.842424
0.27580070495605113,19.000000000000004,19.2758
0.566513061523434,18.999999999999996,18.433487
0.8455600738525426,19.000000000000004,18.15444
1.7512855529785192,19.000000000000004,17.248714
0.8465404510498011,18.999999999999996,18.15346
0.9657306671142578,19.0,18.03427
1.0125389099121094,19.0,17.987461
1.6705760955810547,19.0,17.329424
2.0364952087402344,19.0,16.963505
2.071928024291992,19.0,16.928072
2.5172252655029332,19.000000000000004,16.482775
1.8933296203613317,19.000000000000004,17.10667
1.4571704864502024,19.000000000000007,17.54283
1.858251571655277,19.000000000000004,17.141748
1.3449974060058558,18.999999999999996,17.655003
1.048746109008789,19.0,17.951254
2.212942123413086,20.0,17.787058
2.544309616088867,20.0,17.45569
3.154209136962894,20.000000000000004,16.84579
3.6948986053466832,20.000000000000004,16.305101
3.3970546722412074,19.999999999999996,16.602945
3.4718685150146484,20.0,16.528131
3.167247772216797,20.0,16.832752
3.099611282348633,20.0,16.900389
3.6010284423828125,20.0,16.398972
2.712888717651367,19.0,16.287111
2.916719436645508,19.0,16.08328
4.159933090209957,18.999999999999996,14.840067
3.0352191925048793,17.999999999999996,14.964781
3.7362060546875036,18.000000000000004,14.263794
3.545451164245609,18.000000000000004,14.454549
2.6057653427124023,18.0,15.394235
2.250565528869629,18.0,15.749434
2.1589431762695312,18.0,15.841057
2.147891044616699,18.0,15.852109
2.6243743896484375,18.0,15.375626
3.3103437423706055,18.0,14.689656
3.067271232604984,18.000000000000004,14.932729
2.6248931884765625,18.0,15.375107
2.930907249450687,18.000000000000004,15.069093
2.8087778091430664,18.0,15.191222
3.2146739959716832,18.000000000000004,14.785326
3.574543952941898,18.000000000000004,14.425456
2.9395189285278356,18.000000000000004,15.060481
2.647716522216797,18.0,15.3522835
1.9107093811035156,18.0,16.08929
2.021306991577152,18.000000000000004,15.978693
1.913625717163086,18.0,16.086374
1.9597244262695277,17.999999999999996,16.040276
1.7256736755371058,17.999999999999996,16.274326
1.45318603515625,18.0,16.546814
1.294036865234375,18.0,16.705963
1.8712272644042969,18.0,16.128773
1.6268367767333984,18.0,16.373163
1.3879833221435547,18.0,16.612017
1.318313598632816,18.000000000000004,16.681686
